
============================================================
  CHUNK 1/309
  224 fichiers, 2.05 GB
  [4/7] updated_date=2025-11-06\part_0405.gz: 259,518 papers, 2,677 arXiv (5828 p/s)
  [5/7] updated_date=2025-11-06\part_0406.gz: 259,921 papers, 2,704 arXiv (5855 p/s)
  [6/7] updated_date=2025-11-06\part_0407.gz: 259,760 papers, 2,695 arXiv (5898 p/s)
  [7/7] updated_date=2025-11-06\part_0408.gz: 258,825 papers, 2,716 arXiv (6450 p/s)

  Chunk 92 terminé: 1,674,673 papers, 17,551 arXiv (283s, 5915 p/s)
  Progression: 92/309 (30%)
  arXiv trouvés: 1,257,822

============================================================
  CHUNK 93/309
  6 fichiers, 2.17 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0409.gz: 400,000 papers, 4,224 arXiv (6626 p/s)
  [2/6] updated_date=2025-11-06\part_0410.gz: 118,992 papers, 1,224 arXiv (6449 p/s)
  [3/6] updated_date=2025-11-06\part_0411.gz: 259,558 papers, 2,715 arXiv (6278 p/s)
  [4/6] updated_date=2025-11-06\part_0412.gz: 400,000 papers, 4,127 arXiv (6447 p/s)
  [5/6] updated_date=2025-11-06\part_0413.gz: 119,274 papers, 1,366 arXiv (6037 p/s)
  [6/6] updated_date=2025-11-06\part_0414.gz: 259,844 papers, 2,575 arXiv (5669 p/s)

  Chunk 93 terminé: 1,557,668 papers, 16,231 arXiv (248s, 6285 p/s)
  Progression: 93/309 (30%)
  arXiv trouvés: 1,274,053

============================================================
  CHUNK 94/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0415.gz: 259,652 papers, 2,639 arXiv (5751 p/s)
  [2/6] updated_date=2025-11-06\part_0416.gz: 259,727 papers, 2,765 arXiv (5757 p/s)
  [3/6] updated_date=2025-11-06\part_0417.gz: 259,680 papers, 2,712 arXiv (5838 p/s)
  [4/6] updated_date=2025-11-06\part_0418.gz: 259,059 papers, 2,722 arXiv (5731 p/s)
  [5/6] updated_date=2025-11-06\part_0419.gz: 259,870 papers, 2,605 arXiv (5706 p/s)
  [6/6] updated_date=2025-11-06\part_0420.gz: 259,726 papers, 2,767 arXiv (5610 p/s)

  Chunk 94 terminé: 1,557,714 papers, 16,210 arXiv (272s, 5731 p/s)
  Progression: 94/309 (30%)
  arXiv trouvés: 1,290,263

============================================================
  CHUNK 95/309
  6 fichiers, 2.15 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0421.gz: 259,736 papers, 2,609 arXiv (5762 p/s)
  [2/6] updated_date=2025-11-06\part_0422.gz: 258,985 papers, 2,763 arXiv (5727 p/s)
  [3/6] updated_date=2025-11-06\part_0423.gz: 260,461 papers, 2,705 arXiv (6548 p/s)
  [4/6] updated_date=2025-11-06\part_0424.gz: 258,315 papers, 2,693 arXiv (6575 p/s)
  [5/6] updated_date=2025-11-06\part_0425.gz: 259,804 papers, 2,701 arXiv (6216 p/s)
  [6/6] updated_date=2025-11-06\part_0426.gz: 258,804 papers, 2,685 arXiv (5598 p/s)

  Chunk 95 terminé: 1,556,105 papers, 16,156 arXiv (257s, 6045 p/s)
  Progression: 95/309 (31%)
  arXiv trouvés: 1,306,419

============================================================
  CHUNK 96/309
  6 fichiers, 2.37 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0427.gz: 258,913 papers, 2,722 arXiv (5715 p/s)
  [2/6] updated_date=2025-11-06\part_0428.gz: 400,000 papers, 4,238 arXiv (5652 p/s)
  [3/6] updated_date=2025-11-06\part_0429.gz: 119,332 papers, 1,265 arXiv (5355 p/s)
  [4/6] updated_date=2025-11-06\part_0430.gz: 259,289 papers, 2,625 arXiv (5329 p/s)
  [5/6] updated_date=2025-11-06\part_0431.gz: 258,869 papers, 2,622 arXiv (5514 p/s)
  [6/6] updated_date=2025-11-06\part_0432.gz: 400,000 papers, 4,454 arXiv (5721 p/s)

  Chunk 96 terminé: 1,696,403 papers, 17,926 arXiv (304s, 5582 p/s)
  Progression: 96/309 (31%)
  arXiv trouvés: 1,324,345

============================================================
  CHUNK 97/309
  6 fichiers, 2.54 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0433.gz: 377,724 papers, 3,847 arXiv (5992 p/s)
  [2/6] updated_date=2025-11-06\part_0434.gz: 400,000 papers, 4,180 arXiv (5622 p/s)
  [3/6] updated_date=2025-11-06\part_0435.gz: 119,174 papers, 1,231 arXiv (5706 p/s)
  [4/6] updated_date=2025-11-06\part_0436.gz: 258,448 papers, 2,594 arXiv (5469 p/s)
  [5/6] updated_date=2025-11-06\part_0437.gz: 260,196 papers, 2,704 arXiv (5539 p/s)
  [6/6] updated_date=2025-11-06\part_0438.gz: 400,000 papers, 4,156 arXiv (5495 p/s)

  Chunk 97 terminé: 1,815,542 papers, 18,712 arXiv (322s, 5636 p/s)
  Progression: 97/309 (31%)
  arXiv trouvés: 1,343,057

============================================================
  CHUNK 98/309
  7 fichiers, 2.34 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0439.gz: 118,910 papers, 1,188 arXiv (5501 p/s)
  [2/7] updated_date=2025-11-06\part_0440.gz: 400,000 papers, 4,122 arXiv (5545 p/s)
  [3/7] updated_date=2025-11-06\part_0441.gz: 120,730 papers, 1,200 arXiv (5878 p/s)
  [4/7] updated_date=2025-11-06\part_0442.gz: 260,035 papers, 2,749 arXiv (5647 p/s)
  [5/7] updated_date=2025-11-06\part_0443.gz: 400,000 papers, 4,248 arXiv (6005 p/s)
  [6/7] updated_date=2025-11-06\part_0444.gz: 119,250 papers, 1,232 arXiv (5941 p/s)
  [7/7] updated_date=2025-11-06\part_0445.gz: 259,827 papers, 2,778 arXiv (5955 p/s)

  Chunk 98 terminé: 1,678,752 papers, 17,517 arXiv (291s, 5774 p/s)
  Progression: 98/309 (32%)
  arXiv trouvés: 1,360,574

============================================================
  CHUNK 99/309
  5 fichiers, 2.38 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0446.gz: 400,000 papers, 4,423 arXiv (6031 p/s)
  [2/5] updated_date=2025-11-06\part_0447.gz: 400,000 papers, 3,896 arXiv (5790 p/s)
  [3/5] updated_date=2025-11-06\part_0448.gz: 237,219 papers, 2,562 arXiv (5464 p/s)
  [4/5] updated_date=2025-11-06\part_0449.gz: 259,085 papers, 2,627 arXiv (5725 p/s)
  [5/5] updated_date=2025-11-06\part_0450.gz: 400,000 papers, 4,277 arXiv (5805 p/s)

  Chunk 99 terminé: 1,696,304 papers, 17,785 arXiv (293s, 5789 p/s)
  Progression: 99/309 (32%)
  arXiv trouvés: 1,378,359

============================================================
  CHUNK 100/309
  5 fichiers, 2.00 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0451.gz: 120,707 papers, 1,239 arXiv (5616 p/s)
  [2/5] updated_date=2025-11-06\part_0452.gz: 259,581 papers, 2,714 arXiv (5796 p/s)
  [3/5] updated_date=2025-11-06\part_0453.gz: 400,000 papers, 3,959 arXiv (5811 p/s)
  [4/5] updated_date=2025-11-06\part_0454.gz: 400,000 papers, 4,121 arXiv (5268 p/s)
  [5/5] updated_date=2025-11-06\part_0455.gz: 237,492 papers, 2,795 arXiv (5276 p/s)

  Chunk 100 terminé: 1,417,780 papers, 14,828 arXiv (256s, 5536 p/s)
  Progression: 100/309 (32%)
  arXiv trouvés: 1,393,187

============================================================
  CHUNK 101/309
  5 fichiers, 2.01 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0456.gz: 400,000 papers, 4,076 arXiv (5631 p/s)
  [2/5] updated_date=2025-11-06\part_0457.gz: 118,634 papers, 1,337 arXiv (5884 p/s)
  [3/5] updated_date=2025-11-06\part_0458.gz: 259,663 papers, 2,753 arXiv (5723 p/s)
  [4/5] updated_date=2025-11-06\part_0459.gz: 259,426 papers, 2,686 arXiv (5822 p/s)
  [5/5] updated_date=2025-11-06\part_0460.gz: 400,000 papers, 3,956 arXiv (5684 p/s)

  Chunk 101 terminé: 1,437,723 papers, 14,808 arXiv (251s, 5717 p/s)
  Progression: 101/309 (33%)
  arXiv trouvés: 1,407,995

============================================================
  CHUNK 102/309
  6 fichiers, 2.35 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0461.gz: 119,008 papers, 1,281 arXiv (5302 p/s)
  [2/6] updated_date=2025-11-06\part_0462.gz: 259,071 papers, 2,726 arXiv (5675 p/s)
  [3/6] updated_date=2025-11-06\part_0463.gz: 259,728 papers, 2,756 arXiv (5650 p/s)
  [4/6] updated_date=2025-11-06\part_0464.gz: 400,000 papers, 4,231 arXiv (5625 p/s)
  [5/6] updated_date=2025-11-06\part_0465.gz: 378,608 papers, 3,809 arXiv (5549 p/s)
  [6/6] updated_date=2025-11-06\part_0466.gz: 258,996 papers, 2,727 arXiv (5653 p/s)

  Chunk 102 terminé: 1,675,411 papers, 17,530 arXiv (299s, 5598 p/s)
  Progression: 102/309 (33%)
  arXiv trouvés: 1,425,525

============================================================
  CHUNK 103/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0467.gz: 259,441 papers, 2,763 arXiv (5596 p/s)
  [2/6] updated_date=2025-11-06\part_0468.gz: 259,504 papers, 2,673 arXiv (5661 p/s)
  [3/6] updated_date=2025-11-06\part_0469.gz: 258,569 papers, 2,664 arXiv (5791 p/s)
  [4/6] updated_date=2025-11-06\part_0470.gz: 259,057 papers, 2,660 arXiv (5693 p/s)
  [5/6] updated_date=2025-11-06\part_0471.gz: 259,574 papers, 2,715 arXiv (5832 p/s)
  [6/6] updated_date=2025-11-06\part_0472.gz: 259,368 papers, 2,690 arXiv (5555 p/s)

  Chunk 103 terminé: 1,555,513 papers, 16,165 arXiv (274s, 5686 p/s)
  Progression: 103/309 (33%)
  arXiv trouvés: 1,441,690

============================================================
  CHUNK 104/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0473.gz: 259,381 papers, 2,650 arXiv (5711 p/s)
  [2/6] updated_date=2025-11-06\part_0474.gz: 400,000 papers, 4,322 arXiv (5615 p/s)
  [3/6] updated_date=2025-11-06\part_0475.gz: 118,042 papers, 1,036 arXiv (5637 p/s)
  [4/6] updated_date=2025-11-06\part_0476.gz: 259,506 papers, 2,709 arXiv (5809 p/s)
  [5/6] updated_date=2025-11-06\part_0477.gz: 400,000 papers, 4,063 arXiv (5689 p/s)
  [6/6] updated_date=2025-11-06\part_0478.gz: 118,832 papers, 1,312 arXiv (5741 p/s)

  Chunk 104 terminé: 1,555,761 papers, 16,092 arXiv (273s, 5692 p/s)
  Progression: 104/309 (34%)
  arXiv trouvés: 1,457,782

============================================================
  CHUNK 105/309
  6 fichiers, 2.17 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0479.gz: 400,000 papers, 4,202 arXiv (5774 p/s)
  [2/6] updated_date=2025-11-06\part_0480.gz: 119,025 papers, 1,200 arXiv (5872 p/s)
  [3/6] updated_date=2025-11-06\part_0481.gz: 259,192 papers, 2,772 arXiv (5657 p/s)
  [4/6] updated_date=2025-11-06\part_0482.gz: 259,561 papers, 2,711 arXiv (5763 p/s)
  [5/6] updated_date=2025-11-06\part_0483.gz: 259,131 papers, 2,656 arXiv (5896 p/s)
  [6/6] updated_date=2025-11-06\part_0484.gz: 259,772 papers, 2,677 arXiv (5846 p/s)

  Chunk 105 terminé: 1,556,681 papers, 16,218 arXiv (269s, 5791 p/s)
  Progression: 105/309 (34%)
  arXiv trouvés: 1,474,000

============================================================
  CHUNK 106/309
  5 fichiers, 2.18 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0485.gz: 400,000 papers, 4,101 arXiv (5740 p/s)
  [2/5] updated_date=2025-11-06\part_0486.gz: 378,067 papers, 4,145 arXiv (5741 p/s)
  [3/5] updated_date=2025-11-06\part_0487.gz: 400,000 papers, 4,210 arXiv (5741 p/s)
  [4/5] updated_date=2025-11-06\part_0488.gz: 117,814 papers, 1,254 arXiv (5968 p/s)
  [5/5] updated_date=2025-11-06\part_0489.gz: 259,720 papers, 2,634 arXiv (5742 p/s)

  Chunk 106 terminé: 1,555,601 papers, 16,344 arXiv (270s, 5757 p/s)
  Progression: 106/309 (34%)
  arXiv trouvés: 1,490,344

============================================================
  CHUNK 107/309
  6 fichiers, 2.36 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0490.gz: 258,987 papers, 2,729 arXiv (5793 p/s)
  [2/6] updated_date=2025-11-06\part_0491.gz: 400,000 papers, 4,414 arXiv (5758 p/s)
  [3/6] updated_date=2025-11-06\part_0492.gz: 119,139 papers, 1,062 arXiv (5678 p/s)
  [4/6] updated_date=2025-11-06\part_0493.gz: 260,338 papers, 2,719 arXiv (5744 p/s)
  [5/6] updated_date=2025-11-06\part_0494.gz: 259,725 papers, 2,652 arXiv (5799 p/s)
  [6/6] updated_date=2025-11-06\part_0495.gz: 400,000 papers, 4,088 arXiv (5754 p/s)

  Chunk 107 terminé: 1,698,189 papers, 17,664 arXiv (295s, 5760 p/s)
  Progression: 107/309 (35%)
  arXiv trouvés: 1,508,008

============================================================
  CHUNK 108/309
  6 fichiers, 2.18 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0496.gz: 119,098 papers, 1,370 arXiv (5673 p/s)
  [2/6] updated_date=2025-11-06\part_0497.gz: 259,928 papers, 2,742 arXiv (5676 p/s)
  [3/6] updated_date=2025-11-06\part_0498.gz: 259,324 papers, 2,743 arXiv (5771 p/s)
  [4/6] updated_date=2025-11-06\part_0499.gz: 400,000 papers, 3,962 arXiv (5598 p/s)
  [5/6] updated_date=2025-11-06\part_0500.gz: 119,628 papers, 1,331 arXiv (5850 p/s)
  [6/6] updated_date=2025-11-06\part_0501.gz: 400,000 papers, 4,135 arXiv (5650 p/s)

  Chunk 108 terminé: 1,557,978 papers, 16,283 arXiv (274s, 5677 p/s)
  Progression: 108/309 (35%)
  arXiv trouvés: 1,524,291

============================================================
  CHUNK 109/309
  7 fichiers, 2.34 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0502.gz: 118,831 papers, 1,387 arXiv (5744 p/s)
  [2/7] updated_date=2025-11-06\part_0503.gz: 260,495 papers, 2,847 arXiv (5675 p/s)
  [3/7] updated_date=2025-11-06\part_0504.gz: 259,946 papers, 2,690 arXiv (5814 p/s)
  [4/7] updated_date=2025-11-06\part_0505.gz: 400,000 papers, 4,242 arXiv (5675 p/s)
  [5/7] updated_date=2025-11-06\part_0506.gz: 118,166 papers, 1,254 arXiv (5863 p/s)
  [6/7] updated_date=2025-11-06\part_0507.gz: 259,239 papers, 2,681 arXiv (5762 p/s)
  [7/7] updated_date=2025-11-06\part_0508.gz: 260,104 papers, 2,685 arXiv (6140 p/s)

  Chunk 109 terminé: 1,676,781 papers, 17,786 arXiv (289s, 5795 p/s)
  Progression: 109/309 (35%)
  arXiv trouvés: 1,542,077

============================================================
  CHUNK 110/309
  5 fichiers, 2.01 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0509.gz: 259,692 papers, 2,713 arXiv (6589 p/s)
  [2/5] updated_date=2025-11-06\part_0510.gz: 258,374 papers, 2,730 arXiv (5705 p/s)
  [3/5] updated_date=2025-11-06\part_0511.gz: 259,313 papers, 2,710 arXiv (5591 p/s)
  [4/5] updated_date=2025-11-06\part_0512.gz: 258,963 papers, 2,739 arXiv (5628 p/s)
  [5/5] updated_date=2025-11-06\part_0513.gz: 400,000 papers, 4,047 arXiv (5583 p/s)

  Chunk 110 terminé: 1,436,342 papers, 14,939 arXiv (249s, 5773 p/s)
  Progression: 110/309 (36%)
  arXiv trouvés: 1,557,016

============================================================
  CHUNK 111/309
  6 fichiers, 2.32 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0514.gz: 377,866 papers, 3,951 arXiv (5717 p/s)
  [2/6] updated_date=2025-11-06\part_0515.gz: 259,664 papers, 2,688 arXiv (5612 p/s)
  [3/6] updated_date=2025-11-06\part_0516.gz: 259,969 papers, 2,666 arXiv (5415 p/s)
  [4/6] updated_date=2025-11-06\part_0517.gz: 259,551 papers, 2,714 arXiv (5627 p/s)
  [5/6] updated_date=2025-11-06\part_0518.gz: 259,534 papers, 2,639 arXiv (5671 p/s)
  [6/6] updated_date=2025-11-06\part_0519.gz: 258,429 papers, 2,710 arXiv (5627 p/s)

  Chunk 111 terminé: 1,675,013 papers, 17,368 arXiv (298s, 5617 p/s)
  Progression: 111/309 (36%)
  arXiv trouvés: 1,574,384

============================================================
  CHUNK 112/309
  5 fichiers, 2.02 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0520.gz: 259,142 papers, 2,593 arXiv (5615 p/s)
  [2/5] updated_date=2025-11-06\part_0521.gz: 259,479 papers, 2,612 arXiv (5716 p/s)
  [3/5] updated_date=2025-11-06\part_0522.gz: 400,000 papers, 4,129 arXiv (5631 p/s)
  [4/5] updated_date=2025-11-06\part_0523.gz: 118,853 papers, 1,274 arXiv (5742 p/s)
  [5/5] updated_date=2025-11-06\part_0524.gz: 400,000 papers, 4,056 arXiv (5703 p/s)

  Chunk 112 terminé: 1,437,474 papers, 14,664 arXiv (253s, 5671 p/s)
  Progression: 112/309 (36%)
  arXiv trouvés: 1,589,048

============================================================
  CHUNK 113/309
  6 fichiers, 2.53 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0525.gz: 376,904 papers, 4,078 arXiv (5862 p/s)
  [2/6] updated_date=2025-11-06\part_0526.gz: 259,521 papers, 2,702 arXiv (5788 p/s)
  [3/6] updated_date=2025-11-06\part_0527.gz: 400,000 papers, 4,206 arXiv (5854 p/s)
  [4/6] updated_date=2025-11-06\part_0528.gz: 118,854 papers, 1,212 arXiv (5780 p/s)
  [5/6] updated_date=2025-11-06\part_0529.gz: 259,501 papers, 2,640 arXiv (6150 p/s)
  [6/6] updated_date=2025-11-06\part_0530.gz: 400,000 papers, 4,154 arXiv (5783 p/s)

  Chunk 113 terminé: 1,814,780 papers, 18,992 arXiv (309s, 5865 p/s)
  Progression: 113/309 (37%)
  arXiv trouvés: 1,608,040

============================================================
  CHUNK 114/309
  7 fichiers, 2.33 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0531.gz: 117,454 papers, 1,117 arXiv (5775 p/s)
  [2/7] updated_date=2025-11-06\part_0532.gz: 400,000 papers, 4,237 arXiv (5787 p/s)
  [3/7] updated_date=2025-11-06\part_0533.gz: 119,191 papers, 1,200 arXiv (5625 p/s)
  [4/7] updated_date=2025-11-06\part_0534.gz: 259,124 papers, 2,799 arXiv (5716 p/s)
  [5/7] updated_date=2025-11-06\part_0535.gz: 400,000 papers, 4,244 arXiv (5740 p/s)
  [6/7] updated_date=2025-11-06\part_0536.gz: 119,698 papers, 1,269 arXiv (5603 p/s)
  [7/7] updated_date=2025-11-06\part_0537.gz: 259,840 papers, 2,731 arXiv (6163 p/s)

  Chunk 114 terminé: 1,675,307 papers, 17,597 arXiv (289s, 5792 p/s)
  Progression: 114/309 (37%)
  arXiv trouvés: 1,625,637

============================================================
  CHUNK 115/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0538.gz: 259,264 papers, 2,650 arXiv (6611 p/s)
  [2/6] updated_date=2025-11-06\part_0539.gz: 259,553 papers, 2,647 arXiv (6589 p/s)
  [3/6] updated_date=2025-11-06\part_0540.gz: 400,000 papers, 4,121 arXiv (6575 p/s)
  [4/6] updated_date=2025-11-06\part_0541.gz: 118,751 papers, 1,359 arXiv (6680 p/s)
  [5/6] updated_date=2025-11-06\part_0542.gz: 260,088 papers, 2,679 arXiv (6669 p/s)
  [6/6] updated_date=2025-11-06\part_0543.gz: 259,398 papers, 2,662 arXiv (5729 p/s)

  Chunk 115 terminé: 1,557,054 papers, 16,118 arXiv (242s, 6446 p/s)
  Progression: 115/309 (37%)
  arXiv trouvés: 1,641,755

============================================================
  CHUNK 116/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0544.gz: 400,000 papers, 4,115 arXiv (6244 p/s)
  [2/6] updated_date=2025-11-06\part_0545.gz: 117,977 papers, 1,214 arXiv (5640 p/s)
  [3/6] updated_date=2025-11-06\part_0546.gz: 400,000 papers, 4,077 arXiv (5609 p/s)
